num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster,status_type
31976,14333,620,19182,111,1,2,2,2,4,video
32986,26178,800,19517,129,3,0,0,1,4,video
3898,4,4,3078,3,0,0,0,0,0,photo
36824,8123,504,21027,150,2,4,0,1,0,video
5918,4,4,4923,0,0,0,0,0,0,photo
33188,10285,680,19685,117,3,4,0,1,4,video
4706,4,0,3916,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
23492,5754,444,11465,135,0,2,1,0,0,video
3292,4,0,2574,3,0,0,0,0,0,video
28946,9595,652,15994,123,3,4,0,0,4,video
3696,4,0,2910,3,0,0,0,0,0,photo
1676,4,4,1232,3,0,0,0,0,0,photo
29148,8813,784,14652,162,0,3,0,0,4,video
31976,7456,860,20020,99,1,5,0,0,4,video
1272,4,0,1064,0,0,0,0,0,0,photo
4504,4,0,3748,0,0,0,0,0,0,photo
24502,10170,416,12304,144,0,0,0,0,0,video
5312,4,4,4420,0,0,0,0,0,0,photo
30966,7801,748,18007,126,1,2,0,1,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
40864,7433,664,22201,201,0,3,0,0,4,video
5918,4,4,4923,0,0,0,0,0,0,video
30562,7548,540,15491,156,0,3,0,4,4,video
26724,6053,172,17840,75,0,0,1,0,0,video
29350,3270,388,15659,156,0,0,0,0,0,video
30360,8928,804,16498,141,0,4,0,1,4,video
2484,27,12,2071,0,0,0,0,0,0,video
39046,14517,824,22369,171,2,0,1,0,4,video
43288,12194,836,23711,195,4,3,0,1,4,video
4908,27,0,3916,3,0,0,0,0,0,photo
5514,4,0,4587,0,0,0,0,0,0,video
37834,12516,568,20859,165,2,5,0,1,4,video
35006,9871,664,22201,111,2,0,2,0,4,video
9756,96,8,8110,0,0,0,0,0,0,photo
38440,11757,788,23878,138,0,1,0,1,4,video
2686,4,0,2239,0,0,0,0,0,0,photo
45712,12792,1072,24550,237,0,1,0,0,4,video
3090,4,0,2574,0,0,0,0,0,0,photo
31168,10745,444,14988,177,0,4,1,1,4,video
19856,7962,568,11465,84,1,1,0,0,4,video
6120,4,16,5090,0,0,0,0,0,0,video
31774,11481,880,21530,72,1,4,0,0,4,video
28340,6030,664,15491,144,0,0,0,0,4,video
25310,7433,584,14149,120,0,1,0,0,4,video
34400,10860,800,20524,135,1,2,0,0,4,video
5110,4,0,4252,0,0,0,0,0,0,photo
4504,27,0,3748,0,0,0,0,0,0,photo
3898,4,0,3245,0,0,0,0,0,0,photo
29148,7985,476,14149,168,2,1,0,1,0,video
30360,8721,664,16665,144,0,3,0,0,4,video
2888,4,0,2406,0,0,0,0,0,0,photo
5514,4,0,4587,0,0,0,0,0,0,photo
44096,8146,620,29750,114,2,1,0,0,4,video
32986,7985,740,20524,117,0,1,1,0,4,video
4706,27,0,3748,3,0,0,0,0,0,photo
6524,27,0,5426,0,0,0,0,0,0,photo
30764,7663,416,16498,147,1,2,1,1,0,video
4302,27,0,3581,0,0,0,0,0,0,photo
27330,7502,488,14484,132,1,1,0,3,0,video
7736,27,0,6432,0,0,0,0,0,0,photo
38238,7571,576,18678,231,0,1,0,0,4,video
47934,11665,900,26059,240,0,0,1,1,4,video
38238,10170,808,19349,198,4,2,2,0,4,video
4504,27,0,3581,3,0,0,0,0,0,photo
39248,9641,872,18510,249,0,0,0,1,4,video
31572,19485,868,19517,117,0,1,0,0,4,video
46924,13045,1208,23040,270,0,2,0,3,4,video
9352,27,4,7774,0,0,0,0,0,0,photo
35208,11205,924,20691,153,0,0,0,0,4,video
34198,10032,588,20356,132,3,0,1,0,4,video
8544,4,20,6936,0,0,1,0,0,0,video
41874,22889,764,21362,234,1,1,0,0,4,video
4908,4,0,4084,0,0,0,0,0,0,photo
42076,11550,624,22369,213,2,1,0,1,4,video
14402,4,44,11968,0,0,0,0,0,0,video
44096,10791,728,21866,255,0,1,1,1,4,video
1070,4,0,897,0,0,0,0,0,0,photo
3898,27,0,3245,0,0,0,0,0,0,photo
34804,11527,908,17336,198,1,2,0,0,4,video
2888,4,0,2239,3,0,0,0,0,0,photo
41874,25810,720,21194,237,1,0,0,1,4,video
44298,13574,500,26898,165,1,2,0,1,4,video
5716,4,0,4755,0,0,0,0,0,0,photo
5110,27,0,4252,0,0,0,0,0,0,photo
31976,19623,964,16162,180,1,1,0,0,4,video
45712,12056,532,19685,318,2,0,0,1,4,video
32986,19715,780,18678,153,0,1,0,0,4,video
39046,12516,936,19349,228,1,1,0,0,4,video
9352,4,0,7774,0,0,0,0,0,0,photo
26724,16610,644,14149,132,1,2,0,1,4,video
3696,4,0,3078,0,0,0,0,0,0,photo
32986,17645,704,16498,192,0,1,0,0,4,video
25916,14494,560,13310,132,0,5,0,0,4,video
2888,4,0,2406,0,0,0,0,0,0,video
23088,7456,592,11465,129,0,3,0,0,4,video
30966,9733,416,12975,219,0,2,1,0,0,video
26926,7663,464,9116,225,1,1,1,1,0,video
28946,31422,812,17001,126,0,0,0,0,4,video
2282,4,0,1903,0,0,0,0,0,0,photo
12382,1913,256,9284,18,0,0,0,0,0,video
1474,4,0,1232,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,video
3696,4,4,3078,0,0,0,0,0,0,photo
44904,41404,732,23878,201,3,8,2,0,4,video
8342,27,0,6936,0,0,0,0,0,0,photo
30158,9871,468,15994,150,2,2,0,0,0,video
5918,4,0,4923,0,0,0,0,0,0,photo
6120,27,0,5090,0,0,0,0,0,0,video
10968,1108,160,7271,33,0,0,0,0,0,video
32986,8146,600,16833,180,1,2,0,0,4,video
2888,4,4,2406,0,0,0,0,0,0,photo
6120,4,0,5090,0,0,0,0,0,0,photo
36824,13436,632,17672,228,0,0,1,0,4,video
2686,4,0,2239,0,0,0,0,0,0,photo
40460,9595,556,18343,261,1,2,1,0,4,video
7736,4,4,6432,0,0,0,0,0,0,photo
38036,11458,728,18175,231,2,0,0,1,4,video
36420,10101,492,19014,186,1,4,0,0,4,video
7332,119,20,5929,3,0,0,0,0,0,photo
3898,4,0,3245,0,0,0,0,0,0,photo
7130,4,0,5929,0,0,0,0,0,0,photo
36016,30364,676,14988,249,4,2,0,0,4,video
40056,10883,448,18343,261,1,0,1,0,4,video
36218,11251,456,19517,186,0,1,0,0,4,video
6928,27,0,5762,0,0,0,0,0,0,photo
6120,4,12,4923,0,0,1,0,0,0,video
34198,20267,564,13981,246,0,4,0,0,4,video
4302,27,0,3581,0,0,0,0,0,0,photo
8342,4,16,6936,0,0,0,0,0,0,video
46520,20842,860,26562,195,1,4,1,1,4,video
47732,16173,564,26059,228,2,3,0,0,4,video
3696,73,0,3078,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,video
32380,10722,804,16833,162,0,6,0,0,4,video
4908,4,4,4084,0,0,0,0,0,0,video
15412,50,4,12807,0,0,0,0,0,0,photo
40662,15460,616,22033,201,2,0,0,1,4,video
8948,4,0,7439,0,0,0,0,0,0,photo
5918,27,4,4923,0,0,0,0,0,0,photo
6120,4,24,4923,3,0,0,0,0,0,video
46924,10515,452,23543,228,0,12,1,3,4,video
3292,4,0,2574,3,0,0,0,0,0,photo
7736,4,0,6432,0,0,0,0,0,0,photo
41066,12332,520,20859,222,3,2,0,0,4,video
1878,4,0,1568,0,0,0,0,0,0,photo
11978,4,0,9788,3,0,0,0,0,0,photo
35208,7962,460,17840,195,0,3,0,0,0,video
4504,4,0,3581,3,0,0,0,0,0,photo
10564,4,32,8781,0,0,0,0,0,0,video
3696,4,0,3078,0,0,0,0,0,0,photo
14604,50,0,11968,3,0,0,0,0,0,photo
51772,12562,540,27066,273,1,3,0,0,4,video
2484,4,0,2071,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
32784,8100,404,14317,216,1,4,0,0,0,video
1474,4,0,1232,0,0,0,0,0,0,video
7736,73,0,6432,0,0,0,0,0,0,photo
2888,4,16,2406,0,0,0,0,0,0,video
22886,13620,508,15491,54,2,1,0,0,4,video
48338,9388,648,28240,204,1,1,0,1,4,video
7534,27,4,6265,0,0,0,0,0,0,photo
48944,9549,448,26562,234,0,5,0,1,4,video
3898,4,0,3245,0,0,0,0,0,0,photo
6120,4,4,4923,3,0,0,0,0,0,photo
12786,73,0,10291,3,1,0,0,0,0,photo
37228,21647,648,20020,186,0,2,1,0,4,video
6524,4,4,5426,0,0,0,0,0,0,photo
40258,11849,472,25220,132,3,2,0,0,4,video
17028,1821,308,11800,36,0,2,0,0,0,video
36218,10446,452,21027,156,0,2,0,0,0,video
1676,4,4,1400,0,0,0,0,0,0,video
24906,8192,436,13646,117,1,1,1,0,0,video
10564,901,56,6600,36,1,0,0,0,0,video
20058,7479,292,14149,45,0,0,0,0,0,video
34400,16702,592,16833,192,2,3,1,0,4,video
10160,96,12,8446,0,0,0,0,0,0,photo
4706,27,0,3916,0,0,0,0,0,0,photo
5110,4,0,4252,0,0,0,0,0,0,photo
41672,8698,596,23040,201,0,2,0,0,4,video
3292,4,0,2742,0,0,0,0,0,0,photo
5110,4,0,4252,0,0,0,0,0,0,photo
3898,4,0,3245,0,0,0,0,0,0,photo
25916,13137,440,15491,105,0,0,0,1,4,video
10968,2304,112,6097,54,0,0,0,0,0,video
2080,4,0,1736,0,0,0,0,0,0,photo
21876,3868,172,11633,114,0,0,1,0,0,video
24704,7065,280,15659,72,0,3,1,1,0,video
6726,27,0,5426,3,0,0,0,0,0,photo
46116,23694,768,25053,186,0,6,10,1,4,video
30764,8238,484,15826,162,2,2,0,0,0,video
34400,18243,776,20188,129,2,5,0,0,4,video
33390,37494,676,20020,126,0,3,1,0,4,video
111564,4,12,92488,3,0,0,0,0,0,photo
36420,22866,896,18846,180,1,6,1,0,4,video
34804,211,8,28408,3,2,0,0,0,0,photo
45914,10883,616,24885,222,2,2,0,1,4,video
1878,4,0,1568,0,0,0,0,0,0,photo
22280,7548,504,13142,87,0,2,0,1,0,video
5514,4,0,4587,0,0,0,0,0,0,photo
96414,73,0,79739,6,0,0,0,0,0,photo
43086,38828,1060,20691,258,1,3,0,0,4,video
1474,4,0,1232,0,0,0,0,0,0,photo
50560,27,0,41660,3,0,1,0,0,0,photo
35410,27512,920,21194,147,0,0,0,0,4,video
26118,4949,580,16330,90,0,1,0,1,0,video
40864,30157,700,21194,210,2,3,0,1,4,video
41470,10952,596,21530,225,1,1,0,0,4,video
27532,6214,456,13478,147,3,3,1,0,0,video
7534,4,16,6265,0,0,0,0,0,0,video
33188,41841,652,15994,183,1,6,0,1,4,video
35006,27926,976,17840,192,1,2,0,0,4,video
35814,16242,744,16498,231,0,2,0,0,4,video
9554,165,68,7607,6,0,0,0,0,0,video
48944,17116,772,25892,255,0,3,0,0,4,video
5514,27,0,4587,0,0,0,0,0,0,photo
45510,12861,664,21027,294,0,1,0,1,4,video
4504,4,4,3748,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,video
48136,18749,660,22872,288,2,3,1,0,4,video
47530,29398,848,28743,180,2,1,0,1,4,video
5110,4,4,4252,0,0,0,0,0,0,photo
5918,96,0,4923,0,0,0,0,0,0,photo
3494,4,0,2910,0,0,0,0,0,0,photo
9352,4,0,7607,3,0,0,0,0,0,video
73184,17139,796,31930,504,3,1,0,0,4,video
42278,4,4,34111,9,3,0,0,0,0,photo
4706,27,0,3916,0,0,0,0,0,0,photo
58640,21049,960,27904,357,2,2,1,0,4,video
8342,4,4,6768,3,0,0,0,0,0,photo
53994,28087,1036,29582,270,0,1,0,0,4,video
2282,4,0,1903,0,0,0,0,0,0,photo
28946,4,4,24046,0,0,0,0,0,0,photo
45510,24959,816,23543,246,0,1,2,0,4,video
2686,4,0,2239,0,0,0,0,0,0,photo
47934,32894,972,27401,204,2,3,0,1,4,video
2282,4,0,1903,0,0,0,0,0,0,photo
69750,23441,648,39815,315,0,2,1,0,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
50964,20359,968,30588,210,0,0,0,0,4,video
33996,16518,688,15323,222,1,2,0,0,4,video
1676,27,0,1400,0,0,0,0,0,0,photo
51974,25212,824,24046,330,0,2,0,2,4,video
63892,24844,776,29750,405,1,2,0,1,4,video
2686,4,0,2239,0,0,0,0,0,0,photo
56822,18611,684,30421,291,1,2,0,0,4,video
57630,17898,684,28576,330,3,2,0,0,4,video
39450,27052,836,17840,255,1,2,1,0,4,video
2686,4,0,2239,0,0,0,0,0,0,video
48338,29214,776,24382,261,1,5,1,0,4,video
54600,20658,932,29246,273,2,3,0,0,4,video
4302,27,0,3581,0,0,0,0,0,0,photo
62074,29329,912,36292,258,1,4,0,0,4,video
2484,4,0,2071,0,0,0,0,0,0,photo
5312,4,0,4420,0,0,0,0,0,0,photo
4302,4,0,3581,0,0,0,0,0,0,photo
47732,21578,864,22033,309,0,2,0,0,4,video
52176,23188,1044,25053,324,1,0,0,0,4,video
6726,50,4,5594,0,0,0,0,0,0,photo
64700,46487,1448,33944,342,2,2,0,0,4,video
4706,27,0,3916,0,0,0,0,0,0,photo
12180,96,0,10123,0,0,0,0,0,0,photo
20664,188,12,16833,6,0,0,0,0,0,photo
54196,41864,1192,30253,255,1,2,0,0,4,video
9958,4,0,8110,0,1,0,0,0,0,photo
8342,50,0,6768,0,1,0,0,0,0,photo
48338,21578,848,27401,213,1,3,0,1,4,video
6524,50,0,5258,0,1,0,0,0,0,photo
3494,4,0,2742,3,0,0,0,0,0,photo
55206,21026,872,27066,321,1,3,0,1,4,video
46318,23119,908,24550,240,2,1,0,0,4,video
4302,4,0,3581,0,0,0,0,0,0,photo
5312,27,0,4420,0,0,0,0,0,0,photo
42884,12677,748,19182,285,0,3,0,0,4,video
59448,38851,1136,31092,309,1,4,1,0,4,video
5918,27,0,4923,0,0,0,0,0,0,photo
48338,12608,752,23375,288,0,4,0,0,4,video
2888,4,0,2239,3,0,0,0,0,0,photo
59852,15092,1012,28240,363,1,5,1,0,4,video
56014,29214,1244,29414,294,0,4,0,0,4,video
3696,4,0,2910,3,0,0,0,0,0,photo
59044,32779,1056,27234,357,2,7,1,1,4,video
3696,4,0,3078,0,0,0,0,0,0,photo
1878,27,0,1568,0,0,0,0,0,0,photo
6928,27,0,5426,6,0,0,0,0,0,photo
61266,23073,968,26898,411,2,2,1,1,4,video
47934,21003,808,22872,300,1,0,0,0,4,video
4504,73,0,3581,3,0,0,0,0,0,photo
63690,24154,1096,27569,429,3,2,1,2,4,video
5514,4,0,4587,0,0,0,0,0,0,photo
2686,4,0,2071,3,0,0,0,0,0,photo
50762,26339,1044,18846,399,3,2,1,0,4,video
4908,27,0,3916,3,0,0,0,0,0,photo
16422,4,4,13478,3,0,0,0,0,0,video
42884,21072,792,22033,237,1,1,0,0,4,video
88940,25580,1288,43002,528,3,3,0,2,4,video
3292,4,4,2574,3,0,0,0,0,0,photo
70558,22245,1120,31595,468,3,2,0,0,4,video
5918,4,8,4923,0,0,0,0,0,0,photo
5514,4,4,4587,0,0,0,0,0,0,photo
71568,25741,1108,27569,561,1,2,0,0,4,video
1474,4,0,1232,0,0,0,0,0,0,photo
65306,43888,1044,34782,336,1,3,0,0,4,video
3898,4,0,2910,3,1,0,0,0,0,photo
10564,4,24,8613,3,0,0,0,0,0,video
80456,44670,1288,32937,594,0,4,0,0,4,video
3696,4,0,3078,0,0,0,0,0,0,photo
1272,27,0,1064,0,0,0,0,0,0,photo
53590,26178,1016,23543,360,0,2,1,2,4,video
1676,4,0,1400,0,0,0,0,0,0,photo
51166,32434,1044,27737,237,3,2,3,1,4,video
53388,34205,1116,28072,285,1,1,0,0,4,video
3090,4,0,2574,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
4302,4,0,3245,3,1,0,0,0,0,photo
79244,45360,1248,35956,504,3,4,2,1,4,video
53792,16932,916,28240,282,0,2,2,0,4,video
2080,4,0,1568,3,0,0,0,0,0,photo
3898,4,0,3078,3,0,0,0,0,0,photo
72578,25120,968,34111,453,2,2,0,1,4,video
66922,23395,1140,29750,438,1,3,2,2,4,video
3898,4,0,3078,3,0,0,0,0,0,photo
2282,4,4,1903,0,0,0,0,0,0,photo
1474,4,8,1232,0,0,0,0,0,0,photo
58034,87404,1624,33944,243,0,3,0,1,3,video
4504,27,0,3581,0,1,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
4302,50,0,3581,0,0,0,0,0,0,photo
4504,4,0,3748,0,0,0,0,0,0,photo
4302,27,0,3581,0,0,0,0,0,0,photo
5312,50,0,4420,0,0,0,0,0,0,photo
9554,4,0,7942,0,0,0,0,0,0,video
58842,26891,1028,27066,369,2,4,0,1,4,video
4706,4,4,3916,0,0,0,0,0,0,photo
3292,73,0,2742,0,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
2282,50,0,1903,0,0,0,0,0,0,video
7938,4,0,6600,0,0,0,0,0,0,video
41268,24361,940,22536,198,0,2,2,0,4,video
5716,4,0,4755,0,0,0,0,0,0,photo
2282,4,4,1903,0,0,0,0,0,0,photo
1070,4,0,897,0,0,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
40258,13873,796,22536,189,2,0,0,0,4,video
4706,4,4,3581,6,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
9352,50,8,7607,3,0,0,0,0,0,photo
63690,28685,1096,34614,318,2,1,0,0,4,video
3292,50,4,2742,0,0,0,0,0,0,photo
3696,4,0,2910,0,0,1,0,0,0,photo
2686,50,4,2239,0,0,0,0,0,0,photo
61468,24591,1352,33440,309,1,1,0,0,4,video
2686,4,0,2071,3,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
666,4,0,394,3,0,0,0,0,0,photo
2686,4,0,2071,3,0,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
3696,73,0,2910,3,0,0,0,0,0,photo
48540,27880,1496,25724,243,2,2,2,0,4,video
3292,27,0,2742,0,0,0,0,0,0,photo
1272,4,0,1064,0,0,0,0,0,0,photo
3090,27,0,2574,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
2282,4,0,1736,3,0,0,0,0,0,photo
1474,4,4,1232,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
1676,27,0,1400,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
6120,4,0,4923,3,0,0,0,0,0,video
46318,15989,1004,22536,261,1,7,0,0,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
1474,4,0,1064,3,0,0,0,0,0,photo
464,4,0,394,0,0,0,0,0,0,photo
5918,27,4,4755,3,0,0,0,0,0,photo
7130,4,0,5929,0,0,0,0,0,0,video
4504,4,0,3748,0,0,0,0,0,0,video
33996,10331,752,18678,171,0,0,0,0,4,video
2282,4,0,1903,0,0,0,0,0,0,photo
3696,4,0,3078,0,0,0,0,0,0,photo
4100,4,0,3245,3,0,0,0,0,0,photo
6726,4,0,5594,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
37834,16610,704,18175,231,0,2,0,0,4,video
868,4,0,729,0,0,0,0,0,0,photo
1474,4,0,1232,0,0,0,0,0,0,photo
7332,50,4,6097,0,0,0,0,0,0,photo
11170,4,20,8949,6,0,0,0,0,0,video
58034,16311,784,28743,327,0,4,1,2,4,video
27734,3730,0,22872,0,0,1,0,0,0,status
1474,4,4,1232,0,0,0,0,0,0,photo
3696,4,0,3078,0,0,0,0,0,0,photo
48742,50,0,39312,12,3,0,0,0,0,photo
1676,4,0,1400,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
3898,50,0,3245,0,0,0,0,0,0,photo
40460,17300,736,21194,222,0,0,0,0,4,video
5918,73,0,4923,0,0,0,0,0,0,photo
1878,4,0,1400,0,1,0,0,0,0,photo
37834,9549,1056,19182,210,1,2,0,0,4,video
2888,4,0,2406,0,0,0,0,0,0,photo
4302,50,0,3245,6,0,0,0,0,0,photo
6322,96,0,5258,0,0,0,0,0,0,photo
9756,4,12,8110,0,0,0,0,0,0,video
34400,40530,1028,18510,162,1,5,0,0,4,video
2282,4,0,1736,3,0,0,0,0,0,photo
868,4,0,729,0,0,0,0,0,0,photo
3292,4,0,2742,0,0,0,0,0,0,photo
5514,73,12,4587,0,0,0,0,0,0,photo
11776,50,0,9788,0,0,0,0,0,0,video
52176,10814,940,23375,351,1,1,0,0,4,video
4302,4,0,3581,0,0,0,0,0,0,photo
666,4,0,561,0,0,0,0,0,0,photo
9352,4,0,7774,0,0,0,0,0,0,video
53388,10561,800,19517,441,1,0,0,0,4,video
262,4,0,226,0,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
8342,4,8,6936,0,0,0,0,0,0,video
39652,10722,664,21530,195,0,1,1,1,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
2282,50,0,1903,0,0,0,0,0,0,photo
22078,4650,668,12639,96,0,2,0,0,4,video
3494,27,0,2910,0,0,0,0,0,0,photo
4100,4,0,3413,0,0,0,0,0,0,photo
5918,27,0,4755,3,0,0,0,0,0,photo
10160,4,0,8446,0,0,0,0,0,0,video
1272,4,0,1064,0,0,0,0,0,0,video
59044,20658,1048,28576,348,3,1,1,1,4,video
2484,4,0,2071,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
5514,4,0,4587,0,0,0,0,0,0,video
1474,4,0,1232,0,0,0,0,0,0,video
57226,11941,1180,32434,264,1,1,0,0,4,video
7534,142,0,6265,0,0,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
53590,15276,764,26898,303,1,1,1,1,4,video
1070,4,0,897,0,0,0,0,0,0,photo
3696,27,0,2910,3,0,0,0,0,0,photo
78032,43980,1576,41324,411,1,2,0,0,4,video
1474,4,0,1232,0,0,0,0,0,0,photo
1878,4,0,1568,0,0,0,0,0,0,photo
3090,73,0,2406,3,0,0,0,0,0,photo
3292,4,0,2742,0,0,0,0,0,0,photo
5110,50,0,4252,0,0,0,0,0,0,photo
4706,4,0,3916,0,0,0,0,0,0,photo
87324,21256,1148,42331,519,0,6,0,1,4,video
3090,4,0,2574,0,0,0,0,0,0,photo
4706,4,0,3916,0,0,0,0,0,0,photo
3494,4,0,2910,0,0,0,0,0,0,photo
11170,4,12,9284,0,0,0,0,0,0,video
55408,26224,1200,28240,294,0,5,1,2,4,video
3696,4,0,3078,0,0,0,0,0,0,photo
3696,4,0,3078,0,0,0,0,0,0,photo
7736,4,0,6265,0,0,1,0,0,0,photo
3696,4,0,3078,0,0,0,0,0,0,photo
4504,4,0,3748,0,0,0,0,0,0,photo
12382,27,4,10291,0,0,0,0,0,0,photo
10968,4,0,9116,0,0,0,0,0,0,video
87122,79354,2132,55248,270,2,9,0,1,1,video
2282,4,0,1903,0,0,0,0,0,0,photo
4100,4,0,3413,0,0,0,0,0,0,photo
2484,4,0,2071,0,0,0,0,0,0,photo
3292,27,0,2742,0,0,0,0,0,0,photo
66720,55411,1588,34782,354,0,5,0,0,4,video
2080,4,0,1736,0,0,0,0,0,0,photo
5918,4,4,4923,0,0,0,0,0,0,photo
8948,4,0,7271,3,0,0,0,0,0,photo
8746,4,0,7271,0,0,0,0,0,0,video
71770,28731,1396,41157,300,1,5,1,3,4,video
10362,96,0,8613,0,0,0,0,0,0,photo
3292,4,0,2742,0,0,0,0,0,0,photo
16826,303,0,13478,6,1,0,0,0,0,photo
8544,4,0,6768,0,2,0,0,0,0,photo
4908,4,4,3748,6,0,0,0,0,0,photo
3494,4,0,2742,3,0,0,0,0,0,video
87526,41726,1804,45183,480,0,3,0,1,4,video
3292,4,0,2742,0,0,0,0,0,0,photo
4706,4,4,3916,0,0,0,0,0,0,photo
4100,4,0,3413,0,0,0,0,0,0,photo
3090,4,0,2574,0,0,0,0,0,0,photo
2888,4,0,2406,0,0,0,0,0,0,photo
64902,36666,1272,27569,447,3,1,3,1,4,video
6120,27,0,5090,0,0,0,0,0,0,photo
2080,4,0,1736,0,0,0,0,0,0,photo
6726,4,0,5426,3,0,0,0,0,0,photo
7534,96,0,6265,0,0,0,0,0,0,photo
9150,50,0,7607,0,0,0,0,0,0,video
1676,4,0,1400,0,0,0,0,0,0,video
4504,4,0,3748,0,0,0,0,0,0,video
68134,60678,1080,29414,468,1,4,0,1,4,video
3696,73,0,3078,0,0,0,0,0,0,photo
47126,23901,1120,27066,210,0,1,1,0,4,video
5918,4,0,4923,0,0,0,0,0,0,photo
55812,7042,1140,26562,339,2,2,1,0,4,video
31976,5386,368,18175,144,0,2,0,0,0,video
3898,4,0,3245,0,0,0,0,0,0,photo
7130,4,0,5929,0,0,0,0,0,0,photo
8342,119,0,6936,0,0,0,0,0,0,photo
5312,4,0,4420,0,0,0,0,0,0,video
49348,31192,1328,29582,201,1,0,0,0,4,video
4504,27,4,3748,0,0,0,0,0,0,photo
5918,4,4,4923,0,0,0,0,0,0,photo
8140,4,0,6768,0,0,0,0,0,0,video
51772,68521,1736,32769,150,2,9,0,0,4,video
2484,4,0,2071,0,0,0,0,0,0,photo
3090,4,0,2574,0,0,0,0,0,0,video
3898,4,0,3245,0,0,0,0,0,0,video
45712,8261,1368,25053,219,1,3,0,0,4,video
5312,4,4,4420,0,0,0,0,0,0,photo
4504,73,0,3748,0,0,0,0,0,0,photo
9352,234,4,7774,0,0,0,0,0,0,photo
10968,4,0,9116,0,0,0,0,0,0,video
67730,48580,2388,33776,393,1,2,0,0,1,video
2686,27,0,2239,0,0,0,0,0,0,photo
7736,4,0,6432,0,0,0,0,0,0,video
45106,44854,1732,26059,192,1,0,1,2,4,video
2888,4,0,2239,3,0,0,0,0,0,photo
2282,4,0,1903,0,0,0,0,0,0,photo
2686,4,0,2239,0,0,0,0,0,0,photo
32380,7502,1200,21362,96,1,0,0,0,4,video
1676,4,0,1232,3,0,0,0,0,0,photo
4908,50,4,3916,3,0,0,0,0,0,photo
4908,73,0,3916,3,0,0,0,0,0,photo
7332,4,0,5929,3,0,0,0,0,0,video
1676,4,0,1400,0,0,0,0,0,0,video
54398,18013,1428,24550,351,1,3,1,1,4,video
7332,73,0,5929,3,0,0,0,0,0,photo
2484,4,0,1903,3,0,0,0,0,0,photo
27330,5639,532,11130,192,1,4,0,0,0,video
4504,4,0,3748,0,0,0,0,0,0,photo
6928,4,0,5762,0,0,0,0,0,0,video
46520,35930,1288,23543,270,0,0,0,0,4,video
10160,4,0,7439,0,0,6,0,0,0,photo
3898,4,0,3078,3,0,0,0,0,0,photo
3090,4,0,2406,3,0,0,0,0,0,photo
2686,27,0,2071,3,0,0,0,0,0,photo
262,4,0,58,3,0,0,0,0,0,video
36824,10193,540,15323,267,2,0,0,0,4,video
4908,4,0,3748,6,0,0,0,0,0,photo
6726,4,4,5426,3,0,0,0,0,0,photo
8544,4,0,6936,3,0,0,0,0,0,video
50358,28616,1876,24046,309,2,1,0,0,4,video
3494,4,0,2910,0,0,0,0,0,0,photo
3898,4,8,3245,0,0,0,0,0,0,photo
6928,4,0,5594,3,0,0,0,0,0,video
65104,34573,1964,33776,339,1,2,2,3,4,video
1878,4,0,1568,0,0,0,0,0,0,photo
8746,50,0,7271,0,0,0,0,0,0,photo
77830,37977,1956,38640,438,2,4,2,1,1,video
7736,73,4,6432,0,0,0,0,0,0,photo
8140,4,0,6768,0,0,0,0,0,0,video
33592,27581,1392,22033,105,0,0,0,0,4,video
3494,27,0,2910,0,0,0,0,0,0,photo
4706,4,0,3916,0,0,0,0,0,0,photo
1676,4,0,1232,3,0,0,0,0,0,video
